,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random,symbol
ENSG00000160703.14,0.927915438645305,0.871415153014565,0.988079055428036,0.0195896601679783,0.900132818840718,0.790211639319127,1.02534441564575,0.113349268976338,NLRX1
ENSG00000149639.13,1.0647428064561,1.010554376727,1.1218369540606,0.0185767847507413,1.06384654973598,0.984717008521623,1.1493347546462,0.116548256449562,SOGA1
ENSG00000143622.9,1.04159443595123,0.975420157000191,1.11225809843946,0.223660396700104,1.10289444883273,0.972432810342385,1.25085882780711,0.127320091788031,RIT1
ENSG00000153786.11,1.12014789674063,1.03422524537177,1.21320893701586,0.00532938685192427,1.10059154219151,0.969490797624574,1.24942056769532,0.138564764173441,ZDHHC7
ENSG00000185344.12,0.932051569931057,0.847188689358391,1.02541516420488,0.148544548987358,0.932051569931057,0.847188689358391,1.02541516420488,0.148544548987358,ATP6V0A2
ENSG00000133731.8,1.04772025981713,0.979317559710904,1.12090070472679,0.175971257580318,1.06871974430588,0.97610525164549,1.17012165434393,0.15070767074251,IMPA1
ENSG00000009950.14,0.987342882379029,0.968251368839409,1.00681083317551,0.201031861464458,0.981517846531475,0.956239457235617,1.00746447531542,0.161115223734121,MLXIPL
ENSG00000198663.15,0.920104103541375,0.830788242945562,1.0190220775779,0.109981096976027,0.88228858390092,0.735732119884727,1.05803882179815,0.176616334493085,C6orf89
ENSG00000134987.10,1.07316443605892,0.983028416032493,1.171565224401,0.114670124043748,1.08655061890831,0.962552725361089,1.22652215961173,0.179390939185354,WDR36
ENSG00000139433.8,0.921667176276928,0.870983884317814,0.975299772040697,0.00470400308106242,0.92870906533021,0.832999904040737,1.03541491882853,0.1825959987282,GLTP
ENSG00000197619.12,0.967741236047526,0.926130440597714,1.01122159351805,0.143654507706708,0.956228368347753,0.894555910062574,1.02215264819954,0.18823344148793,ZNF615
ENSG00000104626.13,1.02984269043742,0.961865180821198,1.10262434714801,0.398664842954773,1.09830437490786,0.95072529850296,1.26879183907399,0.202796633274205,ERI1
ENSG00000196418.11,0.941074136461249,0.891189291543809,0.993751314922247,0.0288498017840483,0.942294718035004,0.85825425101102,1.03456444822814,0.212386221905096,ZNF124
ENSG00000182195.7,1.02620962951633,0.999363604244668,1.05377682280914,0.0557613749757652,1.02358507187736,0.983859749051868,1.06491438477878,0.248394320367175,LDOC1
ENSG00000142794.17,0.973423989470889,0.933984099248143,1.01452933089568,0.201811089744414,0.964449073787013,0.90484209274373,1.02798269818342,0.266101346277289,NBPF3
ENSG00000166454.8,0.953675948958554,0.860361508354484,1.05711123381321,0.366625602393568,0.928180508208702,0.806018607403416,1.06885752748804,0.300617023913433,ATMIN
ENSG00000258986.5,1.00926228809615,0.999396352855402,1.01922561880757,0.0658432888344736,1.00865710676492,0.991802413641742,1.02579822859242,0.316066499743072,TMEM179
ENSG00000151553.13,0.939487123264417,0.86447521854516,1.02100793156923,0.141488954920849,0.941380676035665,0.836501667351309,1.05940921793906,0.316173750649984,FAM160B1
ENSG00000158022.6,1.00796437851476,0.997540985357844,1.01849668662004,0.134720572243033,1.00649788250325,0.993445602143611,1.01972164887302,0.33078147614914,TRIM63
ENSG00000152223.11,0.949238493518865,0.882539557514566,1.02097827786387,0.161079443792809,0.943958236497531,0.837765482682154,1.0636116797254,0.343556811305992,EPG5
ENSG00000108064.9,1.06397860022848,0.97843129490099,1.15700557376256,0.147029478116733,1.07715467673509,0.923572996482987,1.25627557543434,0.34365574810449,TFAM
ENSG00000145416.12,0.978155769645171,0.937550175890106,1.02052000446991,0.307260906766829,0.97802269906125,0.934034455569989,1.02408256373726,0.343920241251682,MARCH1
ENSG00000132793.10,1.00359490330135,0.959910475593361,1.04926735934396,0.874427400062022,1.03686220700987,0.954359002111507,1.12649771621243,0.392170667562675,LPIN3
ENSG00000185100.9,1.01080345474637,0.97907676500361,1.04355823838127,0.508993652312952,1.01813341151753,0.975616092136475,1.06250363437356,0.40896781023013,ADSSL1
ENSG00000175643.8,1.05031798399154,1.00563552467631,1.09698577707977,0.0268752627039644,1.03987582654219,0.947232806187373,1.14157969145857,0.411473783363526,RMI2
ENSG00000166037.9,0.936366261637532,0.860173458047238,1.01930810318597,0.128930753076813,0.946666693476506,0.829624240674685,1.08022136360062,0.41566613583311,CEP57
ENSG00000160305.16,0.948814681083661,0.878223241220088,1.02508024928741,0.182862300238757,0.954116656649359,0.849538484497421,1.07156839991104,0.427794442525019,DIP2A
ENSG00000163945.14,0.95148184891717,0.901484505093536,1.00425210162087,0.0709347412819875,0.959175658260045,0.861971835789056,1.0673410721783,0.444539836480742,UVSSA
ENSG00000204267.12,1.01190122703379,0.963003838018961,1.06328142510719,0.639658054945913,1.03609469928868,0.946035662473124,1.13472701767687,0.444708422823324,TAP2
ENSG00000175137.10,0.963771072202744,0.87929327706036,1.05636504207124,0.430453331555062,0.954854038693394,0.845691657727714,1.07810716456498,0.455782327728647,SH3BP5L
ENSG00000105866.12,0.97180200765336,0.915310727802622,1.03177982448246,0.349225041082884,0.9673160107016,0.885382625545483,1.05683151844455,0.461801145747835,SP4
ENSG00000171903.15,0.999494071855036,0.985709395366543,1.0134715204798,0.943063696659226,1.00896348071724,0.98363640408249,1.03494268938797,0.491473902551698,CYP4F11
ENSG00000144120.11,1.0285623688147,0.96035113440834,1.10161846915867,0.421165768485367,1.02770972803829,0.947724844504971,1.11444507467377,0.508497732914834,TMEM177
ENSG00000081692.11,1.03084453971822,0.958147800085641,1.10905693774164,0.415555424357051,1.0313124553065,0.940833273555437,1.13049294743894,0.510457958322116,JMJD4
ENSG00000136720.6,0.953541819368177,0.902813518553241,1.00712049897196,0.0880862823268753,0.975313079199771,0.896916714761166,1.06056179665627,0.558769550446514,HS6ST1
ENSG00000152133.13,0.958868598226038,0.876849936675819,1.04855910938372,0.3572445282456,0.970476052139241,0.868822217300397,1.08402357700083,0.595524709180601,GPATCH11
ENSG00000196683.9,1.02247396771456,0.95840072615138,1.09083078312362,0.500871875433108,1.01704618802644,0.943424850987434,1.0964126580898,0.659298462529116,TOMM7
ENSG00000272047.1,1.03129810758137,0.959264727749694,1.10874063846372,0.404158433069289,1.02478828273885,0.918287635487836,1.14364060219642,0.661850575268058,GTF2H5
ENSG00000171435.12,0.990391422408893,0.971989744494258,1.00914148028534,0.312981184825083,0.992207859744297,0.955122162143532,1.03073352913197,0.687324866931344,KSR2
ENSG00000111652.8,1.05023844805095,0.961499788871235,1.14716696824172,0.276468281724625,1.02996909904303,0.885717244388859,1.19771445312152,0.701297564848973,COPS7A
ENSG00000134253.8,1.00460658136643,0.960749663044877,1.05046550849283,0.840070045754385,1.01737203780488,0.927643396263869,1.11577990796458,0.714662952177735,TRIM45
ENSG00000198231.11,0.961506363745688,0.859528517710268,1.07558326277091,0.49257685034267,0.970420541256985,0.820305445415532,1.14800655311567,0.726200576666898,DDX42
ENSG00000122729.17,0.979542848162254,0.91868460741618,1.04443264167062,0.527665698063957,0.985087730046138,0.899998796920457,1.07822125897044,0.744443826421577,ACO1
ENSG00000117228.9,0.983117784609216,0.953298587400424,1.01386972685081,0.27860972587999,1.00875895144112,0.946387031915651,1.07524151092054,0.788849828219049,GBP1
ENSG00000062725.8,0.986165369447858,0.905458721895937,1.07406567784986,0.749125185134227,0.9822272863521,0.85693415828433,1.12583963741879,0.796746048447785,APPBP2
ENSG00000122863.5,1.01400674884928,0.977461515341225,1.05191833189764,0.457650922802917,1.00703077788108,0.953491446386307,1.06357638701764,0.801538530905635,CHST3
ENSG00000143437.19,0.991796677555733,0.90083447078944,1.09194383819323,0.866718236342944,0.991796677555733,0.90083447078944,1.09194383819323,0.866718236342944,ARNT
ENSG00000165629.18,1.00393993276949,0.930696997604584,1.08294685725141,0.918965441943728,1.00393993276949,0.930696997604584,1.08294685725141,0.918965441943728,ATP5C1
ENSG00000167526.12,1.01095417614095,0.960048806730859,1.06455873815105,0.679392669812211,0.996798120715458,0.916966071786911,1.08358043338028,0.93997832059377,RPL13
ENSG00000137815.13,1.00184947153617,0.901882066834887,1.11289757333766,0.972516867341478,1.00397235687848,0.868036321920824,1.16119621716482,0.957406140493779,RTF1
ENSG00000105750.13,1.00202650285733,0.966333993043321,1.03903735111953,0.912887579004055,0.998750544173889,0.944337120812464,1.05629931038762,0.965111296106549,ZNF85
ENSG00000063587.13,1.0014951716922,0.940988088806688,1.06589295959604,0.962522077705371,1.00136010183729,0.922218517894124,1.08729334110672,0.974188180998608,ZNF275
