	SNP	Chromosome	Position	trait1
84	ENSG00000147526	8	38585703	0.0456673192760692
85	ENSG00000143727	2	264139	0.0478623582164862
86	ENSG00000123415	12	54558528	0.0488121372755657
87	ENSG00000146834	7	100026412	0.0531544918455802
88	ENSG00000141580	17	80572437	0.0544225853766873
89	ENSG00000172159	9	85857904	0.0545783255964488
90	ENSG00000162734	1	160175126	0.0550571465054411
91	ENSG00000263812	18	74240676	0.0571417602975371
92	ENSG00000182141	19	21473961	0.0572359166880764
93	ENSG00000078902	11	1295600	0.0590255896436845
94	ENSG00000151465	10	12237963	0.0591194306325257
95	ENSG00000102753	13	50273446	0.0607866075360017
96	ENSG00000183549	16	20420855	0.0611062102770601
97	ENSG00000120925	8	42704779	0.0636243323103023
98	ENSG00000026652	6	161551010	0.0687915143710299
99	ENSG00000186470	6	26365386	0.0690682636816247
100	ENSG00000241186	3	46653924	0.070796146086998
101	ENSG00000134250	1	120454175	0.0744952015581642
102	ENSG00000183826	6	38136226	0.0751706892855735
103	ENSG00000103264	16	87401257	0.075361534721569
104	ENSG00000188549	15	40625957	0.0806908108204089
105	ENSG00000105419	19	47906380	0.0811964302577352
106	ENSG00000080345	2	152266396	0.0851816530028764
107	ENSG00000213462	7	64451186	0.0853361555653738
108	ENSG00000108556	17	4801068	0.0869817543381795
109	ENSG00000173559	2	192542793	0.088744496431658
110	ENSG00000101290	20	5107431	0.0897766119099787
111	ENSG00000171368	5	660882	0.0909621575712885
112	ENSG00000106367	7	100797677	0.0912751592025636
113	ENSG00000099974	22	24309088	0.0928205563019028
114	ENSG00000206503	6	29909036	0.0964216667384995
115	ENSG00000146530	7	12370510	0.0972978554474122
116	ENSG00000128655	2	178487979	0.097936963043623
117	ENSG00000100605	14	93403258	0.0984683707639753
118	ENSG00000104447	8	116420723	0.10060116365125
119	ENSG00000130222	9	92219927	0.1065624294833
120	ENSG00000154328	8	11627147	0.106985522502612
121	ENSG00000183309	8	144718182	0.110923024970427
122	ENSG00000160703	11	119037276	0.113349268976338
123	ENSG00000156711	6	36095585	0.113603498359859
124	ENSG00000149639	20	35405844	0.116548256449562
125	ENSG00000117407	1	44398991	0.118415922669576
126	ENSG00000060069	18	77439800	0.123001441524168
127	ENSG00000141527	17	78143790	0.125007843708981
128	ENSG00000172379	15	80696691	0.125338839753767
129	ENSG00000154548	6	89805677	0.126532830367803
130	ENSG00000143622	1	155867598	0.127320091788031
131	ENSG00000010165	1	171750787	0.129157838041666
132	ENSG00000120457	11	128761250	0.135946623689293
133	ENSG00000240230	7	938414	0.13691465911724
134	ENSG00000153786	16	85007786	0.138564764173441
135	ENSG00000111880	6	89319984	0.141324509631692
136	ENSG00000102445	13	46916138	0.143496759254968
137	ENSG00000118402	6	80624528	0.146288617601999
138	ENSG00000185344	12	124196864	0.148544548987358
139	ENSG00000133731	8	82570195	0.15070767074251
140	ENSG00000067334	1	94333372	0.153206856751548
141	ENSG00000160679	1	153606524	0.154440774765002
142	ENSG00000009950	7	73007523	0.161115223734121
143	ENSG00000100220	22	32783568	0.16186447559926
144	ENSG00000167291	17	77906141	0.162881576785309
145	ENSG00000119760	2	27873678	0.163162956650796
146	ENSG00000127328	12	70132460	0.163714187614896
147	ENSG00000173041	7	63980261	0.164687242126094
148	ENSG00000074410	15	63613576	0.166137408306514
149	ENSG00000157107	5	72251807	0.170559838615505
150	ENSG00000102572	13	99102454	0.176263582853891
151	ENSG00000198663	6	36839645	0.176616334493085
152	ENSG00000185022	22	38597888	0.178173446469384
153	ENSG00000134987	5	110427413	0.179390939185354
154	ENSG00000139433	12	110288747	0.1825959987282
155	ENSG00000159871	19	44300080	0.185637947612184
156	ENSG00000157954	7	5229818	0.187524794142106
157	ENSG00000197619	19	52494584	0.18823344148793
158	ENSG00000038532	16	11038344	0.190361504963713
159	ENSG00000122490	18	77662419	0.202057554695092
160	ENSG00000108590	17	6546634	0.20210941094598
161	ENSG00000104626	8	8869172	0.202796633274205
162	ENSG00000196418	1	247285276	0.212386221905096
163	ENSG00000139278	12	75874459	0.228253201097157
164	ENSG00000183655	15	86302553	0.233948868788771
165	ENSG00000204231	6	33161364	0.235981331378667
166	ENSG00000106018	7	158820865	0.24576854293322
167	ENSG00000182195	23	140269933	0.248394320367175
168	ENSG00000136807	9	130547957	0.2518728123369
169	ENSG00000101350	20	30865466	0.254485102331779
170	ENSG00000241399	2	160625363	0.255252277901423
171	ENSG00000204580	6	30844197	0.260673521501204
172	ENSG00000163328	2	175296965	0.262368359117931
173	ENSG00000139826	13	108870726	0.263564232984454
174	ENSG00000142794	1	21766620	0.266101346277289
175	ENSG00000164855	7	1581870	0.266354634553506
176	ENSG00000179761	17	27277530	0.270134138215489
177	ENSG00000177034	5	79275583	0.271067832163992
178	ENSG00000139343	12	96252705	0.27350996361699
179	ENSG00000196914	11	120207786	0.281210879944535
180	ENSG00000071553	23	153656977	0.290558684673879
181	ENSG00000171033	8	79428373	0.296328799164018
182	ENSG00000115827	2	172290726	0.300097978405542
183	ENSG00000166454	16	81069451	0.300617023913433
184	ENSG00000198182	19	38187263	0.308601866397738
185	ENSG00000258986	14	104941014	0.316066499743072
186	ENSG00000151553	10	116581502	0.316173750649984
187	ENSG00000112874	5	102884555	0.327640393787606
188	ENSG00000158022	1	26377794	0.33078147614914
189	ENSG00000140995	16	90014332	0.33411107601195
190	ENSG00000133703	12	25357722	0.339647933869135
191	ENSG00000152223	18	43427573	0.343556811305992
192	ENSG00000108064	10	60144781	0.34365574810449
193	ENSG00000145416	4	164445449	0.343920241251682
194	ENSG00000145384	4	120238404	0.347636001930832
195	ENSG00000205060	7	133974083	0.347663586463181
196	ENSG00000163207	1	152881020	0.349326664428655
197	ENSG00000070018	12	12268958	0.352726023836904
198	ENSG00000130592	11	1874199	0.359581913592856
199	ENSG00000235162	12	105629067	0.360429817561049
200	ENSG00000166548	16	66547650	0.360838661192169
201	ENSG00000136842	9	100263461	0.382645301647352
202	ENSG00000075142	7	87834432	0.386927377424438
203	ENSG00000132793	20	39969559	0.392170667562675
204	ENSG00000182253	15	99638419	0.395435947162252
205	ENSG00000243646	21	34638662	0.395540515595752
206	ENSG00000156642	15	73852354	0.396770498300906
207	ENSG00000232196	16	3421052	0.405338941958222
208	ENSG00000185100	14	105190522	0.40896781023013
209	ENSG00000175643	16	11343475	0.411473783363526
210	ENSG00000163235	2	70674411	0.413636602149875
211	ENSG00000166037	11	95523128	0.41566613583311
212	ENSG00000160305	21	47878811	0.427794442525019
213	ENSG00000173039	11	65421066	0.43508258178801
214	ENSG00000188783	1	203444955	0.436138720704503
215	ENSG00000007908	1	169691780	0.438543558616448
216	ENSG00000186529	19	15751706	0.443650191461997
217	ENSG00000163945	4	1341053	0.444539836480742
218	ENSG00000204267	6	32789609	0.444708422823324
219	ENSG00000175137	1	249104647	0.455782327728647
220	ENSG00000171303	2	26915618	0.459387595259215
221	ENSG00000105866	7	21467651	0.461801145747835
222	ENSG00000106789	9	100883256	0.462393367699611
223	ENSG00000169967	2	128056305	0.483837077926889
224	ENSG00000203783	1	153190059	0.486477315444128
225	ENSG00000151715	11	129685713	0.488281936874153
226	ENSG00000171903	19	16023176	0.491473902551698
227	ENSG00000182013	19	46969747	0.495773311938991
228	ENSG00000181915	10	64564515	0.502306466484417
229	ENSG00000077044	2	234263152	0.508083884522888
230	ENSG00000144120	2	120436742	0.508497732914834
231	ENSG00000081692	1	227918125	0.510457958322116
232	ENSG00000205269	6	11537937	0.514072319636439
233	ENSG00000168395	2	242641449	0.516027505534157
234	ENSG00000187239	9	132649465	0.516879102295694
235	ENSG00000181450	1	227751243	0.528369217118807
236	ENSG00000037637	1	16573333	0.537788321973031
237	ENSG00000078124	11	76571910	0.54536831624656
238	ENSG00000176406	8	104512975	0.546446751938486
239	ENSG00000188243	13	76099349	0.550957091098164
240	ENSG00000103037	16	58549382	0.55875693348078
241	ENSG00000136720	2	128994289	0.558769550446514
242	ENSG00000160209	21	45138974	0.579896386950368
243	ENSG00000125347	5	131817300	0.585181768528314
244	ENSG00000101844	23	107334897	0.589129877590483
245	ENSG00000152133	2	37311593	0.595524709180601
246	ENSG00000064666	19	1026297	0.603100773143435
247	ENSG00000128989	15	52839241	0.617769033842526
248	ENSG00000168397	2	242576627	0.62158172226282
249	ENSG00000170456	12	31535156	0.626585882087291
251	ENSG00000132530	17	6658765	0.636661294033461
252	ENSG00000085449	2	224740063	0.650379941822458
253	ENSG00000104643	8	11141924	0.657529074723064
254	ENSG00000196683	7	22852250	0.659298462529116
255	ENSG00000101204	20	61975420	0.659850530273941
256	ENSG00000272047	6	158589383	0.661850575268058
257	ENSG00000067840	23	153067620	0.676952077848882
258	ENSG00000134504	18	24034873	0.67785129446408
259	ENSG00000093000	22	45559721	0.680451117756896
260	ENSG00000171435	12	117890816	0.687324866931344
261	ENSG00000198625	1	204485510	0.689653632735133
262	ENSG00000153446	16	5094122	0.695467205336498
263	ENSG00000111652	12	6832906	0.701297564848973
264	ENSG00000134253	1	117653681	0.714662952177735
265	ENSG00000198231	17	61850962	0.726200576666898
266	ENSG00000157693	9	117373485	0.727083095779325
267	ENSG00000171860	12	8210897	0.734270836596695
268	ENSG00000168939	23	154997473	0.735391751814934
269	ENSG00000111802	6	24650204	0.739827697900754
270	ENSG00000153147	4	144434615	0.743635451111179
271	ENSG00000122729	9	32384617	0.744443826421577
272	ENSG00000151650	10	135050907	0.749161232005635
273	ENSG00000011198	3	43731604	0.753230769711338
274	ENSG00000166828	16	23194035	0.754159339785372
275	ENSG00000099942	22	21271713	0.759501395937272
276	ENSG00000181481	17	29295802	0.760682926759566
277	ENSG00000168172	8	42752074	0.763506901556127
278	ENSG00000165138	9	101493610	0.773847497182097
279	ENSG00000197121	2	197697727	0.775364254039541
280	ENSG00000012061	19	45910590	0.777665727161252
281	ENSG00000109133	4	41937136	0.783078488421261
282	ENSG00000183695	11	19076001	0.787601526198592
283	ENSG00000146109	6	26597179	0.788070274391007
284	ENSG00000117228	1	89518001	0.788849828219049
285	ENSG00000062725	17	58520519	0.796746048447785
286	ENSG00000122863	10	73724122	0.801538530905635
287	ENSG00000131828	23	19362010	0.815910851575001
288	ENSG00000101782	18	21032786	0.835013141926076
289	ENSG00000179403	1	1370240	0.836308152105447
290	ENSG00000072756	3	3168599	0.846796254521823
291	ENSG00000054523	1	10270862	0.849134692288495
292	ENSG00000175387	18	45357921	0.849511851090194
293	ENSG00000100426	22	50247489	0.854494948997769
294	ENSG00000143437	1	150782180	0.866718236342944
295	ENSG00000103018	16	69458427	0.869812089473586
296	ENSG00000067141	15	73344050	0.894241079215897
297	ENSG00000075651	3	171318194	0.913287417462114
298	ENSG00000165629	10	7830091	0.918965441943728
299	ENSG00000182901	1	240931553	0.922368773892911
300	ENSG00000162426	1	8377885	0.927600541066112
301	ENSG00000165091	9	75136716	0.930110010031252
302	ENSG00000167526	16	89627064	0.93997832059377
303	ENSG00000112297	6	106959729	0.942715214497145
304	ENSG00000137815	15	41700605	0.957406140493779
305	ENSG00000105750	19	21106027	0.965111296106549
306	ENSG00000205086	2	42162507	0.96798657828882
307	ENSG00000183186	19	405437	0.969266991031733
308	ENSG00000063587	23	152599612	0.974188180998608
309	ENSG00000149218	11	94822973	0.984768822160457
310	ENSG00000049239	1	9294833	0.987527788300196
311	ENSG00000180957	22	28247656	0.992340825358841
