"","SNP","Chromosome","Position","trait1"
"102","rs12815760",12,12630348,"0.8327"
"103","rs183710253",12,12870569,"0.794"
"104","rs11055132",12,13044293,"0.8299"
"105","rs117277462",12,13368435,"0.8217"
"106","rs11276",12,14993438,"0.8661"
"107","rs1045733",12,15260989,"0.7507"
"108","rs61754411",12,15656845,"0.1776"
"109","rs61754411",12,15656845,"0.1776"
"110","rs71532816",12,15834194,"0.5077"
"111","rs11045917",12,21419949,"0.962"
"112","rs11045918",12,21420711,"0.9844"
"113","rs1061627",12,21654409,"0.2824"
"114","rs4611253",12,21669816,"0.3991"
"115","rs10770819",12,21670409,"0.4903"
"116","rs1479500",12,25671759,"0.6063"
"117","rs73082065",12,27619829,"0.7291"
"118","rs7967676",12,29598317,"0.5813"
"119","rs75560605",12,30782535,"0.5557"
"120","rs2304630",12,30881818,"0.4989"
"121","rs80046313",12,31106941,"0.9115"
"122","rs61628654",12,31537122,"0.778"
"123","rs3205175",12,31604923,"0.8787"
"124","rs11051966",12,32530578,"0.9963"
"125","rs1020670",12,32896617,"0.5838"
"126","rs1971911",12,32897092,"0.4679"
"127","rs143004808",12,33049589,"0.796"
"128","rs11175964",12,40702990,"0.6845"
"129","rs33962975",12,40757330,"0.003823"
"130","rs151020006",12,40834945,"0.9169"
"131","rs2638862",12,40873568,"0.1469"
"132","rs74076586",12,40874701,"0.9185"
"133","rs78967590",12,40875173,"0.2536"
"134","rs112784238",12,40875173,"0.05924"
"135","rs2251431",12,40875353,"0.1751"
"136","rs201554667",12,40876700,"0.881"
"137","rs201554667",12,40876730,"0.881"
"138","rs4768269",12,40876918,"0.1187"
"139","rs2588413",12,40878884,"0.07508"
"140","rs12818027",12,40879869,"0.3713"
"141","rs76624891",12,40880286,"0.2333"
"142","rs376190866",12,40880436,"0.02059"
"143","rs371181116",12,40880436,"0.02061"
"144","rs377712357",12,40880444,"0.06419"
"145","rs2933365",12,40880924,"0.1618"
"146","rs2933365",12,40880946,"0.1618"
"147","rs113560626",12,40882686,"0.2847"
"148","rs2638872",12,40883226,"0.2459"
"149","rs2638874",12,40883594,"0.2807"
"150","rs577573520",12,40883616,"0.5719"
"151","rs2638875",12,40883744,"0.1566"
"152","rs2588392",12,40883766,"0.08454"
"153","rs74079018",12,40884791,"0.9038"
"154","rs78984577",12,46314486,"0.4964"
"155","rs74660698",12,46320398,"0.3295"
"156","rs12310813",12,48542417,"0.06608"
"157","rs184712031",12,48722893,"0.4476"
"158","rs10875893",12,49312594,"0.08259"
"159","rs7975791",12,49413482,"0.8286"
"160","rs112170602",12,49427490,"0.7707"
"161","rs697624",12,49579716,"0.5002"
"162","rs697624",12,49579716,"0.5002"
"163","rs145718102",12,50190174,"0.1426"
"164","rs12297653",12,50745857,"0.07003"
"165","rs12297653",12,50745857,"0.07003"
"166","rs113879003",12,50745857,"0.9845"
"167","rs374020295",12,50745857,"0.07499"
"168","rs3742063",12,51139807,"0.1657"
"169","rs117004521",12,51207924,"0.08915"
"170","rs2306732",12,51455716,"0.03901"
"171","rs3490",12,51583508,"0.1205"
"172","rs142121602",12,51693019,"0.5182"
"173","rs7975715",12,51696501,"0.9797"
"174","rs17860287",12,51739646,"0.8925"
"175","rs185877446",12,52206072,"0.4571"
"176","rs951773",12,52774252,"0.9066"
"177","rs1791631",12,52778949,"0.3329"
"178","rs1791631",12,52778949,"0.3329"
"179","rs117030701",12,52865898,"0.2852"
"180","rs17852231",12,52912872,"0.9585"
"181","rs641621",12,52912910,"0.6039"
"182","rs641621",12,52912910,"0.6039"
"183","rs61708395",12,52938310,"0.009561"
"184","rs73320318",12,52966249,"0.6654"
"185","rs11170176",12,52966387,"0.8183"
"186","rs78832381",12,52966387,"0.9425"
"187","rs2741155",12,53072350,"0.03848"
"188","rs150981240",12,53086343,"0.4546"
"189","rs10783528",12,53088495,"0.5275"
"190","rs2035879",12,53200584,"0.4361"
"191","rs3219199",12,53509310,"0.09369"
"192","rs1110720",12,53682330,"0.2893"
"193","rs884510",12,54972304,"0.3155"
"194","rs11171186",12,55343150,"0.3962"
"195","rs13799",12,56511433,"0.6002"
"196","rs2271192",12,56531152,"0.7313"
"197","rs1802236",12,56679753,"0.9248"
"198","rs1043011",12,56865041,"0.05089"
"199","rs3803018",12,57394127,"0.1886"
"200","rs3024983",12,57489155,"0.6994"
"201","rs1799986",12,57535265,"0.9911"
"202","rs1799986",12,57535265,"0.9911"
"203","rs138348495",12,57587058,"0.3638"
"204","rs1800141",12,57588431,"0.07119"
"205","rs7979451",12,57619587,"0.001557"
"206","rs34160414",12,57871411,"0.2145"
"207","rs11616065",12,58022026,"0.1128"
"208","rs923829",12,58174310,"0.06826"
"209","rs35316515",12,63040223,"0.6724"
"210","rs35316515",12,63040223,"0.6724"
"211","rs34109029",12,66717897,"0.8859"
"212","rs187986843",12,69080744,"0.1967"
"213","rs1882194",12,70215083,"0.8309"
"214","rs2852",12,70825255,"0.06373"
"215","rs2717430",12,71002867,"0.1737"
"216","rs35387004",12,71094957,"0.8779"
"217","rs141856153",12,72080018,"0.9279"
"218","rs7976273",12,72318358,"0.9859"
"219","rs118009023",12,74933373,"0.5607"
"220","rs1056905",12,75893386,"0.2246"
"221","rs35676114",12,76740151,"0.7702"
"222","rs11115757",12,77242060,"0.5268"
"223","rs9971904",12,78598895,"0.9845"
"224","rs7965277",12,80900349,"0.3879"
"225","rs56337649",12,82780678,"0.4873"
"226","rs116409037",12,85674089,"0.2445"
"227","rs61941020",12,88472983,"0.007339"
"228","rs139415563",12,88535686,"0.1544"
"229","rs145624607",12,88889736,"0.2757"
"230","rs74765089",12,92814142,"0.5208"
"231","rs61756483",12,93196330,"0.8307"
"232","rs61756483",12,93196330,"0.8307"
"233","rs4761611",12,94769761,"0.3843"
"234","rs148769208",12,94796967,"0.2062"
"235","rs139764359",12,95907865,"0.012"
"236","rs17851048",12,96077286,"0.6199"
"237","rs17369927",12,96259926,"0.6012"
"238","rs703693",12,96259995,"0.7097"
"239","rs6538681",12,96284655,"0.9286"
"240","rs2160502",12,96927965,"0.5081"
"241","rs80197475",12,99446972,"0.1217"
"242","rs11832216",12,100452828,"0.1533"
"243","rs112288452",12,100649944,"0.4985"
"244","rs2279834",12,101550176,"0.4795"
"245","rs142175729",12,101577956,"0.5049"
"246","rs7954004",12,103310991,"0.4922"
"247","rs3817602",12,104390528,"0.9678"
"248","rs3751318",12,104850810,"0.5938"
"249","rs2463018",12,105152995,"0.5437"
"250","rs1663564",12,105546186,"0.4762"
"251","rs8015",12,105567130,"0.1714"
"252","rs8015",12,105567130,"0.1714"
"253","rs703683",12,105567130,"0.9666"
"254","rs11538192",12,105764689,"0.2538"
"255","rs6797",12,105764984,"0.05539"
"256","rs1427793",12,106458238,"0.396"
"257","rs560914710",12,106751552,"0.7319"
"258","rs148708579",12,106890576,"0.05271"
"259","rs1063936",12,108954831,"0.01955"
"260","rs3741778",12,109182051,"0.3185"
"261","rs10774641",12,109717693,"0.03441"
"262","rs184917284",12,109973173,"0.6466"
"263","rs2287218",12,110019337,"0.0005899"
"264","rs825000",12,110152214,"0.6807"
"265","rs7304559",12,110289501,"0.01041"
"266","rs117176903",12,110355429,"0.6764"
"267","rs77766064",12,110368803,"0.7553"
"268","rs2287174",12,110474068,"0.5244"
"269","rs34684319",12,110566912,"0.1079"
"270","rs76006664",12,111098993,"0.008903"
"271","rs140708722",12,111098993,"0.008904"
"272","rs7398833",12,111786917,"0.6493"
"273","rs79680080",12,112583448,"0.1724"
"274","rs61942351",12,113333631,"0.217"
"275","rs61758447",12,113534631,"0.973"
"276","rs34456143",12,113554948,"0.4501"
"277","rs12811662",12,113612576,"0.07434"
"278","rs58593739",12,117291153,"0.4972"
"279","rs539239149",12,117298891,"0.04068"
"280","rs4767547",12,117901242,"0.1054"
"281","rs12813784",12,117904687,"0.4979"
"282","rs112744551",12,118533552,"0.4135"
"283","rs61943443",12,118854382,"0.918"
"284","rs7295288",12,118855794,"0.8599"
"285","rs184794406",12,118855794,"0.1325"
"286","rs184794406",12,118855794,"0.1325"
"287","rs17482508",12,119909957,"0.6841"
"288","rs61748115",12,120741386,"0.1098"
"289","rs11548262",12,120907273,"0.3933"
"290","rs79711373",12,121138359,"0.2207"
"291","rs9204",12,121177782,"0.951"
"292","rs1653624",12,121622502,"0.5982"
"293","rs25644",12,121666656,"0.6292"
"294","rs35343615",12,122107259,"0.4239"
"295","rs61751318",12,122217511,"0.08358"
"296","rs2230681",12,122326817,"0.5475"
"297","rs876934",12,122354846,"0.2738"
"298","rs4758686",12,122622998,"0.1057"
"299","rs4758686",12,122622998,"0.1057"
"300","rs527456159",12,122685178,"0.1203"
"301","rs7294427",12,122692849,"0.6004"
"302","rs1115154",12,122990039,"0.6786"
"303","rs28675952",12,123199647,"0.1779"
"304","rs55716280",12,123297905,"0.2891"
"305","rs77166802",12,123311245,"0.02915"
"306","rs35465127",12,123334445,"0.4239"
"307","rs12828755",12,123470615,"0.5683"
"308","rs7966867",12,124179438,"0.01324"
"309","rs10744162",12,124243678,"0.004864"
"310","rs33935373",12,124337753,"0.8738"
"311","rs7977449",12,124354934,"0.7495"
"312","rs12318072",12,124798782,"0.6564"
"313","rs4076777",12,125448962,"0.6611"
"314","rs144217964",12,129566566,"0.681"
"315","rs10128884",12,132621619,"0.8273"
"316","rs545780075",12,132622923,"0.1766"
"317","rs61729150",12,132624436,"0.5406"
"318","rs12308155",12,132682481,"0.5141"
"319","rs7964634",12,133196594,"0.86"
"320","rs7964634",12,133196594,"0.86"
"321","rs2291256",12,133393352,"0.8396"
"322","rs35011845",12,133435741,"0.1182"
"323","rs7778",12,133498375,"0.2349"
"324","rs11147241",12,133698375,"0.7455"
"325","rs61749570",12,133698399,"0.5131"
"326","rs1050449",12,124105906,"0.241"
"327","rs73457930",12,131275245,"0.1078"
"328","rs568890445",12,72243344,"0.1617"
"329","rs17353727",12,90913,"0.9271"
"330","rs17353727",12,90913,"0.9271"
"331","rs17353727",12,90916,"0.9271"
"332","rs191373680",12,9721674,"0.4798"
"333","rs199547440",12,10741730,"0.06273"
"334","rs556742246",12,13154329,"0.5176"
"335","rs113236725",12,52651958,"0.1265"
"336","rs12814196",12,96066552,"0.237"
"337","rs17030005",12,100552809,"0.2436"
"338","rs1370780",12,104237829,"0.4555"
"339","rs10862548",12,83415707,"0.6195"
"340","rs6490794",13,24001945,"0.5536"
"341","rs73449267",13,24061449,"0.3211"
"342","rs41286967",13,40762597,"0.08375"
"343","rs41286967",13,40762609,"0.08375"
"344","rs111556974",13,64413293,"0.867"
"345","rs41275860",13,91543538,"0.567"
"346","rs9523182",13,91563632,"0.2787"
"347","rs9561672",13,95366919,"0.6638"
"348","rs117116467",13,107029220,"0.5428"
"349","rs41275054",13,107029282,"0.7418"
"350","rs57468689",13,114568846,"0.8216"
"351","rs876540",13,31905449,"0.06386"
"352","rs11164135",13,114150106,"0.07935"
"353","rs1805388",13,108863592,"0.672"
"354","rs1220547",13,24798117,"0.1828"
"355","rs41292153",13,31735762,"0.6981"
"356","rs2039135",13,41767344,"0.1063"
"357","rs41288339",13,45008156,"0.234"
"358","rs9525983",13,45148266,"0.6965"
"359","rs138186764",13,45149720,"0.4194"
"360","rs11342",13,46700643,"0.7267"
"361","rs532664",13,75860575,"0.9739"
"362","rs1050235",13,76100642,"0.09882"
"363","rs566471904",13,98652838,"0.07119"
"364","rs2230341",13,99947259,"0.9234"
"365","rs2737699",13,23905702,"0.5559"
"366","rs301047",13,26788138,"0.01735"
"367","rs7981781",13,28499967,"0.4069"
"368","rs1933437",13,28624291,"0.7053"
"369","rs1124594",13,30085070,"0.1612"
"370","rs2277453",13,30087766,"0.1464"
"371","rs2277452",13,30087780,"0.03263"
"372","rs12857479",13,31531011,"0.2515"
"373","rs2274869",13,31543091,"0.2107"
"374","rs1060709",13,31903852,"0.1039"
"375","rs7325513",13,32360547,"0.7573"
"376","rs648202",13,33635450,"0.895"
"377","rs183407162",13,33639041,"0.5444"
"378","rs9546897",13,36828235,"0.08059"
"379","rs489646",13,37422613,"0.3792"
"380","rs17197663",13,38172870,"0.9638"
"381","rs73184536",13,38211101,"0.3511"
"382","rs41292751",13,39263421,"0.4528"
"383","rs2496425",13,39264700,"0.5052"
"384","rs9548505",13,39422607,"0.5271"
"385","rs9548505",13,39422607,"0.5271"
"386","rs9548506",13,39424252,"0.4986"
"387","rs9548507",13,39424252,"0.5065"
"388","rs9548507",13,39424252,"0.5065"
"389","rs1945508",13,39457852,"0.8942"
"390","rs3751378",13,39587863,"0.01769"
"391","rs3751378",13,39587869,"0.01769"
"392","rs9576711",13,39623622,"0.01999"
"393","rs3812896",13,41902914,"0.5635"
"394","rs61756560",13,42295638,"0.01607"
"395","rs7334821",13,42814317,"0.4981"
"396","rs61752500",13,42875588,"0.07489"
"397","rs3783044",13,43639845,"0.6034"
"398","rs3783044",13,43639845,"0.6034"
"399","rs9533394",13,43682838,"0.9132"
"400","rs2084086",13,44410960,"0.05889"
"401","rs9567280",13,44411457,"0.1484"
"402","rs11692",13,45007696,"0.9897"
"403","rs9595429",13,46786085,"0.4695"
"404","rs259728",13,46916708,"0.2978"
"405","rs6305",13,47466623,"0.9484"
"406","rs10397",13,48516846,"0.6704"
"407","rs10397",13,48516846,"0.6704"
"408","rs17071686",13,48985643,"0.1068"
"409","rs1046028",13,50107287,"0.6067"
"410","rs748678",13,50274675,"0.7075"
"411","rs1063181",13,50510400,"0.1342"
"412","rs148363228",13,64321201,"0.3824"
"413","rs148363228",13,64321201,"0.3824"
"414","rs148288565",13,72255989,"0.4533"
"415","rs148288565",13,72255989,"0.4533"
"416","rs148288565",13,72255989,"0.4533"
"417","rs76137233",13,74988372,"0.3782"
"418","rs73229904",13,76427251,"0.2585"
"419","rs9600567",13,76445306,"0.1234"
"420","rs7987664",13,77566158,"0.2583"
"421","rs117722214",13,77900852,"0.4434"
"422","rs3027095",13,78471027,"0.05644"
"423","rs4640042",13,88324948,"0.9907"
"424","rs114983573",13,95283254,"0.7293"
"425","rs9517312",13,99103834,"0.2856"
"426","rs3742134",13,99104166,"0.2803"
"427","rs12463",13,99105282,"0.7836"
"428","rs9584956",13,99512776,"0.8118"
"429","rs1924105",13,100546788,"0.3094"
"430","rs1924104",13,100546859,"0.7193"
"431","rs9513851",13,101747985,"0.9578"
"432","rs1587",13,103338232,"0.1341"
"433","rs2149269",13,107821912,"0.3825"
"434","rs55665720",13,108885173,"0.07081"
"435","rs2289047",13,110407832,"0.3613"
"436","rs9588287",13,111521681,"0.6768"
"437","rs2296354",13,111870027,"0.7361"
"438","rs7338610",13,113333683,"0.592"
"439","rs5960",13,113801735,"0.0507"
"440","rs3752105",13,115047307,"0.5421"
"441","rs3752105",13,115047307,"0.5421"
"442","rs9532558",13,41133015,"0.7125"
"443","rs3742130",13,99907342,"0.1246"
"444","rs9579718",13,20425950,"0.5925"
"445","rs9571740",13,67800936,"0.1333"
"446","rs34481987",13,77570076,"0.2618"
"447","rs35551290",13,50466631,"0.1054"
"448","rs139961260",13,75814351,"0.8774"
"449","rs189169170",13,114453965,"0.5346"
"450","rs7175038",15,38332463,"0.00358"
"451","rs4482236",15,38432414,"0.7524"
"452","rs13329509",15,38432414,"0.71"
"453","rs4553582",15,38432414,"0.7798"
"454","rs187496214",15,38432980,"0.9722"
"455","rs55695652",15,38433247,"0.7634"
"456","rs2045270",15,93114722,"0.1527"
"457","rs72756036",15,93960233,"0.6591"
"458","rs4072466",15,94097050,"0.8745"
"459","rs17730448",15,95026419,"0.7998"
"460","rs117787194",15,95026582,"0.2915"
"461","rs41276930",15,89155071,"0.866"
"462","rs12910573",15,100340020,"0.8186"
"463","rs8041534",15,40915043,"0.5787"
"464","rs117439586",15,73853290,"0.3477"
"465","rs9460",15,73044576,"0.8827"
"466","rs4646690",15,101455011,"0.8259"
"467","rs4646690",15,101455011,"0.8259"
"468","rs74356608",15,23608894,"0.5673"
"469","rs35111225",15,40381992,"0.71"
"470","rs2075624",15,40710720,"0.256"
"471","rs2075625",15,40711269,"0.1937"
"472","rs1044474",15,40845954,"0.02507"
"473","rs1942",15,41774423,"0.6093"
"474","rs61757235",15,42041750,"0.2669"
"475","rs74022705",15,69018658,"0.1606"
"476","rs570356078",15,70389347,"0.2452"
"477","rs148229217",15,75982240,"0.2092"
"478","rs3743481",15,77907128,"0.7446"
"479","rs140478676",15,79058982,"0.2264"
"480","rs7183867",15,79748575,"0.1712"
"481","rs17214656",15,80216185,"0.4727"
"482","rs1046417",15,81047402,"0.6609"
"483","rs4725",15,82443940,"0.256"
"484","rs4725",15,82443940,"0.256"
"485","rs150620103",15,85345688,"0.5199"
"486","rs75504327",15,86124712,"0.2426"
"487","rs71407320",15,91185290,"0.8867"
"488","rs71407320",15,91185290,"0.8867"
"489","rs71407320",15,91185290,"0.8867"
"490","rs3803386",15,98514533,"0.3192"
"491","rs260086",15,99674081,"0.5813"
"492","rs28617660",15,99678258,"0.6289"
"493","rs6606820",15,23046317,"0.9077"
"494","rs549558733",15,23608838,"0.935"
"495","rs2880956",15,23608838,"0.2774"
"496","rs142242477",15,24924119,"0.5569"
"497","rs2017247",15,26789162,"0.5029"
"498","rs28399523",15,27216446,"0.9191"
"499","rs560793621",15,28632761,"0.9628"
"500","rs6493352",15,31234042,"0.3438"
"501","rs3784588",15,31294665,"0.9767"
"502","rs12148200",15,33058437,"0.8367"
"503","rs28696324",15,33064657,"0.9935"
"504","rs2037844",15,33065647,"0.8233"
"505","rs142006627",15,33446158,"0.3453"
"506","rs7183344",15,33486895,"0.5733"
"507","rs35174018",15,35045295,"0.6621"
"508","rs7165312",15,35270986,"0.3818"
"509","rs55704435",15,38800162,"0.1616"
"510","rs76448349",15,40624753,"0.6232"
"511","rs522063",15,41476209,"0.9736"
"512","rs55739813",15,41803756,"0.7371"
"513","rs1200345",15,41819718,"0.08182"
"514","rs1200349",15,41821734,"0.09148"
"515","rs2178004",15,41991315,"0.3718"
"516","rs1197665",15,42143533,"0.971"
"517","rs1197665",15,42143533,"0.971"
"518","rs56199567",15,42147888,"0.07424"
"519","rs56199567",15,42147888,"0.07424"
"520","rs56199567",15,42147897,"0.07424"
"521","rs1197683",15,42171542,"0.6584"
"522","rs76003397",15,42173308,"0.04423"
"523","rs77783613",15,42284975,"0.4209"
"524","rs117264272",15,42632915,"0.3021"
"525","rs75705010",15,42834951,"0.6201"
"526","rs12594837",15,42977317,"0.6052"
"527","rs3803339",15,43724535,"0.6167"
"528","rs3803339",15,43724535,"0.6167"
"529","rs689647",15,43762206,"0.1062"
"530","rs560191",15,43767775,"0.0009182"
"531","rs560191",15,43767775,"0.0009182"
"532","rs56321997",15,43817479,"0.1797"
"533","rs145659671",15,43818116,"0.2696"
"534","rs537033464",15,44160118,"0.9278"
"535","rs140734894",15,44673142,"0.02001"
"536","rs74935427",15,44854488,"0.02945"
"537","rs74935427",15,44854488,"0.02945"
"538","rs2470908",15,45028708,"0.2512"
"539","rs4775744",15,45385495,"0.5024"
"540","rs11854484",15,45545462,"0.01083"
"541","rs201453272",15,48559864,"0.4778"
"542","rs28381143",15,48635147,"0.1189"
"543","rs2304546",15,49103244,"0.8378"
"544","rs72733094",15,50212582,"0.7476"
"545","rs72733094",15,50212582,"0.7476"
"546","rs8042919",15,50878627,"0.5476"
"547","rs61751063",15,51040373,"0.7724"
"548","rs12907067",15,52587856,"0.9736"
"549","rs12232368",15,52840864,"0.06829"
"550","rs9302181",15,54841871,"0.2958"
"551","rs7168226",15,55495641,"0.6751"
"552","rs678892",15,55632856,"0.7515"
"553","rs75283919",15,55911543,"0.3874"
"554","rs151224376",15,59359090,"0.9886"
"555","rs3751538",15,59429568,"0.1123"
"556","rs141345511",15,62359868,"0.9052"
"557","rs7495931",15,62457479,"0.1907"
"558","rs35997243",15,63092927,"0.1689"
"559","rs8038919",15,63127971,"0.3827"
"560","rs7178040",15,63364103,"0.02629"
"561","rs117288058",15,63559693,"0.0778"
"562","rs116314964",15,63599637,"0.8941"
"563","rs61732378",15,63616563,"0.9698"
"564","rs72756915",15,64460027,"0.7011"
"565","rs16948170",15,64967650,"0.4537"
"566","rs16948170",15,64967650,"0.4537"
"567","rs12595292",15,65153686,"0.1786"
"568","rs117357415",15,65628285,"0.2655"
"569","rs117357415",15,65628285,"0.2655"
"570","rs12591642",15,66181936,"0.8796"
"571","rs3743342",15,67485685,"0.1749"
"572","rs138122643",15,69003969,"0.04607"
"573","rs4776575",15,72073575,"0.6635"
"574","rs10468050",15,72073940,"0.7995"
"575","rs201621826",15,72954639,"0.6325"
"576","rs1878940",15,73596804,"0.7217"
"577","rs72741460",15,73735525,"0.8359"
"578","rs1048661",15,74219528,"0.2472"
"579","rs117542927",15,75144475,"0.752"
"580","rs1128933",15,75650837,"0.2699"
"581","rs1058129",15,77905640,"0.8847"
"582","rs11633444",15,78397470,"0.1984"
"583","rs10456",15,78398147,"0.2357"
"584","rs11072733",15,78462407,"0.2367"
"585","rs2304823",15,78474478,"0.4915"
"586","rs554283110",15,78825648,"0.03819"
"587","rs472054",15,78887991,"0.9214"
"588","rs12286",15,79051763,"0.8841"
"589","rs112827102",15,79058970,"0.968"
"590","rs150434082",15,79058982,"0.5788"
"591","rs147739185",15,79058982,"0.9471"
"592","rs12549",15,79214450,"0.8912"
"593","rs12549",15,79214450,"0.8912"
"594","rs62006458",15,80887071,"0.1186"
"595","rs117317859",15,80889662,"0.09786"
"596","rs4338755",15,80890259,"0.6095"
"597","rs17875563",15,81604291,"0.185"
"598","rs77308390",15,81637163,"0.4029"
"599","rs77228815",15,84909409,"0.4342"
"600","rs77228815",15,84909409,"0.4342"
"601","rs72750868",15,85186822,"0.2812"
"602","rs35621845",15,85400755,"0.4802"
"603","rs306197",15,85401251,"0.2628"
"604","rs34122391",15,85402620,"0.8477"
"605","rs2007514",15,86303680,"0.7292"
"606","rs3743332",15,86303749,"0.6081"
"607","rs118097475",15,89173394,"0.589"
"608","rs139042772",15,89390519,"0.5147"
"609","rs117116488",15,89390519,"0.7172"
"610","rs139042772",15,89390519,"0.5147"
"611","rs938608",15,89398617,"0.5088"
"612","rs938609",15,89398617,"0.5002"
"613","rs28407189",15,89400688,"0.7978"
"614","rs73458269",15,89418409,"0.2317"
"615","rs2271714",15,89450005,"0.3184"
"616","rs8042649",15,89740467,"0.4697"
"617","rs3743377",15,89820036,"0.6552"
"618","rs17238056",15,90248819,"0.3327"
"619","rs35365973",15,90281275,"0.4226"
"620","rs17818934",15,90375195,"0.5077"
"621","rs11073918",15,90768294,"0.76"
"622","rs11609",15,91043767,"0.6421"
"623","rs2227934",15,91346927,"0.4545"
"624","rs56400113",15,99467830,"0.3476"
"625","rs72760587",15,100269638,"0.7435"
"626","rs112462169",15,100514614,"0.3213"
"627","rs61752832",15,100649249,"0.2527"
"628","rs41319544",15,101567543,"0.7315"
"629","rs34876840",15,101606020,"0.2726"
"630","rs1143136",15,102264478,"0.616"
"631","rs141533243",15,34629283,"0.4401"
"632","rs182943496",15,29033950,"0.07818"
"633","rs2570900",15,29049986,"0.9031"
"634","rs8042811",15,45847919,"0.8455"
"635","rs3784303",15,51237858,"0.07563"
"636","rs79164384",15,76075341,"0.9591"
"637","rs35577276",15,78211201,"0.9826"
"638","rs11638297",15,84782417,"0.1994"
"639","rs199703081",15,85055090,"0.0664"
